2026-07-31 00:41:37 | INFO | Parsed 2 Gitleaks findings.
2026-07-31 00:41:37 | INFO | [Gitleaks] Calculating statistics...
2026-07-31 00:41:37 | INFO | [Gitleaks] Building normalized report...
2026-07-31 00:41:37 | INFO | [Gitleaks] Saving report...
2026-07-31 00:41:37 | INFO | Writing report: gitleaks_20260731_004137_normalized.json
2026-07-31 00:41:37 | INFO | Report written successfully: gitleaks_20260731_004137_normalized.json
2026-07-31 00:41:37 | INFO | [Gitleaks] Report saved successfully.
2026-07-31 00:41:37 | INFO | [Gitleaks] Calculating statistics...
2026-07-31 00:41:37 | INFO | ======================================================================
2026-07-31 00:41:37 | INFO | Gitleaks Scan Summary
2026-07-31 00:41:37 | INFO | ----------------------------------------------------------------------
2026-07-31 00:41:37 | INFO | Status         : FAIL
2026-07-31 00:41:37 | INFO | Total          : 2
2026-07-31 00:41:37 | INFO | Critical       : 2
2026-07-31 00:41:37 | INFO | High           : 0
2026-07-31 00:41:37 | INFO | Medium         : 0
2026-07-31 00:41:37 | INFO | Low            : 0
2026-07-31 00:41:37 | INFO | Info           : 0
2026-07-31 00:41:37 | INFO | Unknown        : 0
2026-07-31 00:41:37 | INFO | Fixable        : 0
2026-07-31 00:41:37 | INFO | Exploitable    : 0
2026-07-31 00:41:37 | INFO | Compliance     : 0.0%
2026-07-31 00:41:37 | INFO | Duration       : 0.02 sec
2026-07-31 00:41:37 | INFO | ======================================================================
2026-07-31 00:41:37 | INFO | Gitleaks Parser Completed
2026-07-31 00:41:37 | INFO | ======================================================================
2026-07-31 00:41:37 | INFO | [Gitleaks] Parser completed successfully.
2026-07-31 00:42:57 | INFO | Registered parser: hadolint
2026-07-31 00:42:57 | INFO | Registered parser: trivy
2026-07-31 00:42:57 | INFO | Registered parser: gitleaks
2026-07-31 00:42:57 | INFO | === STAGE 4: Aggregating Results ===
2026-07-31 00:42:57 | INFO | Starting master report aggregation with Risk Engine...
2026-07-31 00:42:57 | INFO | Risk Engine Computed: Total Risk Score=78, Level=CRITICAL, Score=0.0%
2026-07-31 00:42:57 | INFO | Master report saved at: compliance/master_reports/master_report.json
2026-07-31 00:42:57 | INFO | Processing Advanced Compliance Layer mappings...
2026-07-31 00:42:57 | INFO | Saved advanced compliance matrix with Overall Compliance Score: 77.8% to compliance/reports/compliance/compliance_matrix.json
2026-07-31 00:42:57 | INFO | Generated Executive HTML Report at compliance/reports/executive_reports/security_report.html
2026-07-31 00:42:57 | INFO | Generated Executive PDF Report at compliance/reports/executive_reports/security_report.pdf
2026-07-31 00:42:57 | INFO | === STAGE 5: Security Gate Evaluation ===
2026-07-31 00:42:57 | INFO | Evaluating Security Gate policy from policy.yaml...
2026-07-31 00:42:57 | INFO | Database Ingestion Successful (Scan ID: SCAN-20260730191257)
